Id,SalePrice
2735,134178.12439518847
2736,147983.43475417167
2737,121105.375765025
2738,133282.85600521072
2739,160722.93828070673
2740,136815.22077458678
2741,143636.0007115157
2742,151392.953817041
2743,141881.20245162552
2744,150253.7947545139
2745,138171.97959921035
2746,143422.81250272435
2747,163853.25537676443
2748,121826.02680356454
2749,131226.49609155496
2750,130249.6524414733
2751,134111.8217491185
2752,224041.11810090678
2753,142742.5853104502
2754,220481.9337732655
2755,125582.51333035261
2756,104734.37418838606
2757,76620.05461565615
2758,89295.7963432545
2759,169653.828142575
2760,118785.73546474466
2761,147164.68912223214
2762,143984.59514409653
2763,171329.26900790082
2764,143625.02451078934
2765,295677.0388833956
2766,149351.4684982174
2767,87461.7373676764
2768,125341.90567652018
2769,137202.18063943714
2770,147311.99132282057
2771,112577.89115698072
2772,125115.43674364098
2773,155974.7652785103
2774,146174.59795225834
2775,118850.54001172293
2776,136468.7850692912
2777,151338.82624019167
2778,116766.61316768671
2779,130587.79839233204
2780,96964.6590033705
2781,97250.79034924772
2782,82250.43394314303
2783,101307.08134856352
2784,121653.03402243086
2785,125607.26470878752
2786,76553.23006453188
2787,120804.03688194869
2788,74516.21916938166
2789,195218.335727076
2790,84806.1344499275
2791,118165.98415655113
2792,69506.0092643751
2793,170710.2735964303
2794,97047.59793372384
2795,116641.66620643243
2796,105879.8360127438
2797,191062.087427739
2798,102723.17954872955
2799,120295.721230526
2800,62166.30028265744
2801,116622.51406873579
2802,130099.55015922849
2803,183745.79684666308
2804,135145.57713503123
2805,94168.00901140152
2806,66637.80911158062
2807,157964.8541607407
2808,156850.38035505428
2809,133673.78255544923
2810,136914.90071125983
2811,149988.5712515133
2812,150492.711368784
2813,133803.42348357162
2814,162322.07375590526
2815,86447.77107246779
2816,255344.66193075554
2817,148745.49062146014
2818,134861.40053002763
2819,173077.08626382748
2820,140010.93464064473
2821,110834.75093733886
2822,190958.22558309475
2823,271879.8537394678
2824,177460.5512265909
2825,159614.58940938086
2826,129858.2585443196
2827,149040.83969721082
2828,197631.95891781407
2829,198730.1787262394
2830,236352.36818420858
2831,180245.03280969747
2832,241216.58736608183
2833,300799.3936085969
2834,215324.33259077786
2835,218345.50989061245
2836,179662.92437235123
2837,152550.266919729
2838,157045.4444507023
2839,177271.87252645288
2840,193570.678406718
2841,205492.4872357965
2842,222619.33380988118
2843,155074.97344481826
2844,150468.72549219994
2845,122292.27306884402
2846,211160.78925920202
2847,202454.33845518497
2848,217315.93711050635
2849,200832.3830567398
2850,279781.32691426744
2851,225092.5607306471
2852,214708.67958777977
2853,241289.0555687781
2854,141048.9794026473
2855,202884.5192290938
2856,201361.93819781332
2857,187242.63516902825
2858,207021.86950712456
2859,115044.66156323308
2860,133241.9739407827
2861,136473.12093430498
2862,190881.6336001904
2863,123611.01072118076
2864,238026.17732549575
2865,144491.88610216108
2866,135567.30169546598
2867,100932.30524930822
2868,94545.50496944821
2869,99942.5040027099
2870,133008.70121828356
2871,77426.27194030958
2872,43784.30916228167
2873,108655.42262281178
2874,144580.36758970868
2875,102007.57124332649
2876,165289.01391636117
2877,152732.91872067473
2878,166236.06783855613
2879,133141.54551277906
2880,87395.84158437708
2881,141935.44666380662
2882,169659.39290873148
2883,183245.05299005326
2884,201594.37445612828
2885,193392.55850599785
2886,214746.64897979758
2887,105177.46435542285
2888,132546.0663391254
2889,44743.36150060224
2890,90723.63114455975
2891,144763.50984172156
2892,61349.43697476076
2893,104217.1844366653
2894,60969.84591310663
2895,329138.2845807874
2896,286889.8918635932
2897,214166.0446524238
2898,158619.22967172458
2899,221518.66874309196
2900,158157.8473257783
2901,225214.2412634441
2902,194347.07113837366
2903,336319.1627915331
2904,357073.35312959
2905,104971.75140823897
2906,203668.1074273105
2907,107029.66293664515
2908,129394.2047433057
2909,148562.09174464308
2910,80146.52176628771
2911,80600.00717891303
2912,145872.8947731625
2913,81158.69928959118
2914,71143.63500451649
2915,85754.33835932794
2916,81153.32564428948
2917,166793.1467967341
2918,123477.36474212052
2919,194889.83465086625
